c2ff5dc7163194acef2e0cb4619a71df,generic,0.87,Daxes
c2ff5dc7163194acef2e0cb4619a71df,generic,0.87,Feps
c2ff5dc7163194acef2e0cb4619a71df,generic,0.98,Blickets
602f491d5396dce1a7d84b5dfc94055d,accidental,0.7,Feps
602f491d5396dce1a7d84b5dfc94055d,accidental,0.82,Daxes
602f491d5396dce1a7d84b5dfc94055d,accidental,1,Blickets
09983c48b144f2bfe1f2bb6f70e43233,accidental,0.77,Blickets
09983c48b144f2bfe1f2bb6f70e43233,accidental,0.26,Feps
09983c48b144f2bfe1f2bb6f70e43233,accidental,0.22,Daxes
8bd7ad893c274f22ebdfa5cea8733697,accidental,0.8,Blickets
8bd7ad893c274f22ebdfa5cea8733697,accidental,0.6,Feps
8bd7ad893c274f22ebdfa5cea8733697,accidental,0.88,Daxes
5576b74fcc1dd34f151326d245200229,accidental,0.22,Feps
5576b74fcc1dd34f151326d245200229,accidental,0.95,Blickets
5576b74fcc1dd34f151326d245200229,accidental,1,Daxes
9b164bb894ba7df0ad22beb5db240509,pedageneric,1,Daxes
9b164bb894ba7df0ad22beb5db240509,pedageneric,1,Blickets
9b164bb894ba7df0ad22beb5db240509,pedageneric,1,Feps
d24b6499242630d18a3e65bdb53b36d1,accidental,0.49,Blickets
d24b6499242630d18a3e65bdb53b36d1,accidental,0.7,Feps
d24b6499242630d18a3e65bdb53b36d1,accidental,0.63,Daxes
ecac4b91285d44f0d5f1a964e71a82aa,generic,0.73,Blickets
ecac4b91285d44f0d5f1a964e71a82aa,generic,0.99,Daxes
ecac4b91285d44f0d5f1a964e71a82aa,generic,1,Feps
65ce2f85d05c5426d43bf214b81d67f5,generic,0.99,Feps
65ce2f85d05c5426d43bf214b81d67f5,generic,1,Blickets
65ce2f85d05c5426d43bf214b81d67f5,generic,0.99,Daxes
9e8e78fb70af08c930a639980ddb992f,accidental,0.67,Blickets
9e8e78fb70af08c930a639980ddb992f,accidental,0.67,Daxes
9e8e78fb70af08c930a639980ddb992f,accidental,0.49,Feps
3ceeef0fcf15c0184e45a7fe5c395cba,generic,0.97,Feps
3ceeef0fcf15c0184e45a7fe5c395cba,generic,1,Blickets
3ceeef0fcf15c0184e45a7fe5c395cba,generic,1,Daxes
e95c1074a1ba9a3aeeb86bfdc05b02ce,pedageneric,1,Blickets
e95c1074a1ba9a3aeeb86bfdc05b02ce,pedageneric,1,Daxes
e95c1074a1ba9a3aeeb86bfdc05b02ce,pedageneric,0.98,Feps
34fc2707c7831a3d78e1f9199b8d93ac,pedagogical,0.76,Feps
34fc2707c7831a3d78e1f9199b8d93ac,pedagogical,0.93,Daxes
34fc2707c7831a3d78e1f9199b8d93ac,pedagogical,0.96,Blickets
736596d900bb45f1ccc616d9d3f80b1d,accidental,0.86,Blickets
736596d900bb45f1ccc616d9d3f80b1d,accidental,0.86,Daxes
736596d900bb45f1ccc616d9d3f80b1d,accidental,0.95,Feps
1b54759ea55719e7c654aedd3f1b73b4,accidental,0.74,Blickets
1b54759ea55719e7c654aedd3f1b73b4,accidental,0.55,Feps
1b54759ea55719e7c654aedd3f1b73b4,accidental,0.89,Daxes
fc00f47015ccb1e48cc262392710b8c1,pedageneric,1,Feps
fc00f47015ccb1e48cc262392710b8c1,pedageneric,1,Daxes
3841cdf562c6a2a01ba58db0dc34864b,pedagogical,0.72,Daxes
3841cdf562c6a2a01ba58db0dc34864b,pedagogical,0.74,Blickets
3841cdf562c6a2a01ba58db0dc34864b,pedagogical,0.64,Feps
f1c05922b41376e691e4a6dcbec4e6c9,accidental,0.54,Daxes
f1c05922b41376e691e4a6dcbec4e6c9,accidental,0.51,Blickets
f1c05922b41376e691e4a6dcbec4e6c9,accidental,0.56,Feps
c57782a4b3ef49679915e2010a276de5,accidental,0.51,Blickets
c57782a4b3ef49679915e2010a276de5,accidental,0.51,Daxes
c57782a4b3ef49679915e2010a276de5,accidental,0.51,Feps
341096938542f1220eb6837be7f2e8ad,accidental,1,Blickets
341096938542f1220eb6837be7f2e8ad,accidental,0.98,Daxes
76d454e311bcf54b2083286bdc355002,accidental,0.76,Feps
76d454e311bcf54b2083286bdc355002,accidental,1,Blickets
76d454e311bcf54b2083286bdc355002,accidental,0.51,Daxes
74ab37dd909cb1d3a225cf140ac10004,generic,0.74,Feps
74ab37dd909cb1d3a225cf140ac10004,generic,0.86,Blickets
74ab37dd909cb1d3a225cf140ac10004,generic,0.78,Daxes
5ee6225ce17969bb801c8c897a44ea18,accidental,0.94,Blickets
5ee6225ce17969bb801c8c897a44ea18,accidental,0.66,Feps
5ee6225ce17969bb801c8c897a44ea18,accidental,0.65,Daxes
567a0e237974f9180096206e9a25c4ea,pedageneric,0.97,Daxes
567a0e237974f9180096206e9a25c4ea,pedageneric,0.95,Feps
567a0e237974f9180096206e9a25c4ea,pedageneric,0.91,Blickets
5353b527b908d1e517919eb8e3722fa9,pedageneric,1,Blickets
5353b527b908d1e517919eb8e3722fa9,pedageneric,1,Daxes
5353b527b908d1e517919eb8e3722fa9,pedageneric,1,Feps
dc67154a4bce9000c33d044061935a0a,pedageneric,0.97,Feps
dc67154a4bce9000c33d044061935a0a,pedageneric,0.97,Daxes
dc67154a4bce9000c33d044061935a0a,pedageneric,0.97,Blickets
bcc71443c233f3ce1dbab85f6716fd5e,pedagogical,0.86,Daxes
bcc71443c233f3ce1dbab85f6716fd5e,pedagogical,0.83,Blickets
bcc71443c233f3ce1dbab85f6716fd5e,pedagogical,0.84,Feps
a45409c7745759bd14487bcd2678c9aa,pedagogical,0.78,Blickets
a45409c7745759bd14487bcd2678c9aa,pedagogical,0.88,Daxes
a45409c7745759bd14487bcd2678c9aa,pedagogical,0.64,Feps
8ea06dd64054bc2bdbd96630bf9a9401,pedageneric,0.91,Daxes
8ea06dd64054bc2bdbd96630bf9a9401,pedageneric,1,Feps
8ea06dd64054bc2bdbd96630bf9a9401,pedageneric,0.98,Blickets
76c2dccca962c8016a3fb86e112cb435,accidental,0.84,Blickets
76c2dccca962c8016a3fb86e112cb435,accidental,0.58,Feps
76c2dccca962c8016a3fb86e112cb435,accidental,0.76,Daxes
296893703f9382f247f38c1836f6d25d,pedageneric,0.97,Feps
296893703f9382f247f38c1836f6d25d,pedageneric,1,Daxes
296893703f9382f247f38c1836f6d25d,pedageneric,0.98,Blickets
5283b31ccc3afe38364e016004ce56a0,pedageneric,0.99,Daxes
5283b31ccc3afe38364e016004ce56a0,pedageneric,0.99,Feps
5283b31ccc3afe38364e016004ce56a0,pedageneric,0.98,Blickets
cd662c00b0329f9a510fc3a35bf7a1c0,pedagogical,0.83,Blickets
cd662c00b0329f9a510fc3a35bf7a1c0,pedagogical,0.82,Daxes
cd662c00b0329f9a510fc3a35bf7a1c0,pedagogical,0.87,Feps
e40220da68a1619ff5900d32036179d9,generic,1,Daxes
e40220da68a1619ff5900d32036179d9,generic,1,Blickets
e40220da68a1619ff5900d32036179d9,generic,1,Feps
89d02163ea1a4167acca1bdfb8fff2d2,accidental,0.76,Daxes
89d02163ea1a4167acca1bdfb8fff2d2,accidental,0.36,Feps
89d02163ea1a4167acca1bdfb8fff2d2,accidental,0.67,Blickets
5e7dab1a672e527980a596c91c974f1b,accidental,0.81,Daxes
5e7dab1a672e527980a596c91c974f1b,accidental,0.77,Blickets
5e7dab1a672e527980a596c91c974f1b,accidental,0.38,Feps
54e575bb42f972652e868ebbb9e9bc0c,pedageneric,1,Daxes
54e575bb42f972652e868ebbb9e9bc0c,pedageneric,0.98,Blickets
54e575bb42f972652e868ebbb9e9bc0c,pedageneric,0.96,Feps
e1fc1f39a7fb6628601bb4bed93cc7bf,generic,1,Daxes
e1fc1f39a7fb6628601bb4bed93cc7bf,generic,1,Feps
e1fc1f39a7fb6628601bb4bed93cc7bf,generic,0.9,Blickets
ac0c6888bf3d4e31ba4b9ece032ff58c,accidental,0.59,Daxes
efc95b319c9670f0ed6fb985ad9b133e,pedageneric,0.99,Blickets
efc95b319c9670f0ed6fb985ad9b133e,pedageneric,0.67,Feps
efc95b319c9670f0ed6fb985ad9b133e,pedageneric,0.62,Daxes
6f6e2adab8bd0faf4075e4718c067ec8,generic,1,Feps
6f6e2adab8bd0faf4075e4718c067ec8,generic,0.74,Blickets
6f6e2adab8bd0faf4075e4718c067ec8,generic,0.99,Daxes
bf4ebc4b145dfdc637be76a9c1b0f96b,pedageneric,1,Feps
bf4ebc4b145dfdc637be76a9c1b0f96b,pedageneric,1,Daxes
bf4ebc4b145dfdc637be76a9c1b0f96b,pedageneric,1,Blickets
e95c1074a1ba9a3aeeb86bfdc05b02ce,generic,0.96,Feps
e95c1074a1ba9a3aeeb86bfdc05b02ce,generic,0.97,Blickets
e95c1074a1ba9a3aeeb86bfdc05b02ce,generic,0.98,Daxes
853d2f4db8fbb9b9f453e9c7abd24e2b,accidental,0.93,Blickets
853d2f4db8fbb9b9f453e9c7abd24e2b,accidental,0.71,Feps
853d2f4db8fbb9b9f453e9c7abd24e2b,accidental,0.75,Daxes
4d753ddf9989316c33ff6604392b3e15,accidental,0.79,Feps
4d753ddf9989316c33ff6604392b3e15,accidental,0.5,Daxes
4d753ddf9989316c33ff6604392b3e15,accidental,0.82,Blickets
b7c3cc9a95e5ab4499ed18c18538183c,accidental,0.72,Blickets
b7c3cc9a95e5ab4499ed18c18538183c,accidental,0.33,Daxes
b7c3cc9a95e5ab4499ed18c18538183c,accidental,0.49,Feps
602f491d5396dce1a7d84b5dfc94055d,generic,1,Feps
602f491d5396dce1a7d84b5dfc94055d,generic,1,Blickets
602f491d5396dce1a7d84b5dfc94055d,generic,0.96,Daxes
eec9690321f64acada8c8b46e82f16ae,pedagogical,0.5,Blickets
eec9690321f64acada8c8b46e82f16ae,pedagogical,0.49,Daxes
eec9690321f64acada8c8b46e82f16ae,pedagogical,0.5,Feps
94f51f8c910ad3a0da8ccc831ccfb871,accidental,0.76,Blickets
94f51f8c910ad3a0da8ccc831ccfb871,accidental,0.8,Daxes
94f51f8c910ad3a0da8ccc831ccfb871,accidental,0.98,Feps
74a2821487fc2296cda256574cb697dc,accidental,0.51,Blickets
74a2821487fc2296cda256574cb697dc,accidental,0.31,Daxes
74a2821487fc2296cda256574cb697dc,accidental,0.21,Feps
bd9d1b1e9ff595f625047654f8def448,generic,0.94,Feps
bd9d1b1e9ff595f625047654f8def448,generic,0.92,Daxes
bd9d1b1e9ff595f625047654f8def448,generic,0.89,Blickets
722367d0eaeaa5e549a111fec9ad9dc8,pedageneric,0.98,Feps
722367d0eaeaa5e549a111fec9ad9dc8,pedageneric,0.98,Blickets
722367d0eaeaa5e549a111fec9ad9dc8,pedageneric,0.99,Daxes
7ff05c6caec0e456cf4e0d09f33e0103,generic,1,Feps
7ff05c6caec0e456cf4e0d09f33e0103,generic,1,Daxes
7ff05c6caec0e456cf4e0d09f33e0103,generic,1,Blickets
fcae08f2d0eae15f88cc075ef84950b4,pedageneric,0.9,Blickets
fcae08f2d0eae15f88cc075ef84950b4,pedageneric,0.96,Daxes
fcae08f2d0eae15f88cc075ef84950b4,pedageneric,0.96,Feps
e706ebeeb8c4544a6e380da4728d60b5,generic,1,Feps
e706ebeeb8c4544a6e380da4728d60b5,generic,0.99,Blickets
e706ebeeb8c4544a6e380da4728d60b5,generic,0.98,Daxes
837b7de3902ca0b25aca414fda048a02,pedageneric,1,Daxes
837b7de3902ca0b25aca414fda048a02,pedageneric,1,Feps
642a49df72926489f79a7c5b94275b79,pedagogical,0.86,Blickets
642a49df72926489f79a7c5b94275b79,pedagogical,0.86,Daxes
642a49df72926489f79a7c5b94275b79,pedagogical,0.82,Feps
8617b3b1c127c74f974bbff885fad34f,pedagogical,0.99,Feps
8617b3b1c127c74f974bbff885fad34f,pedagogical,0.98,Blickets
8617b3b1c127c74f974bbff885fad34f,pedagogical,1,Daxes
ce4bbee643a276459545f5492b0f5aac,pedagogical,0.78,Blickets
ce4bbee643a276459545f5492b0f5aac,pedagogical,0.53,Daxes
ce4bbee643a276459545f5492b0f5aac,pedagogical,0.55,Feps
3fb8cb0a0aaacba1d013a7096497be5e,accidental,0.69,Daxes
3fb8cb0a0aaacba1d013a7096497be5e,accidental,0.84,Feps
3fb8cb0a0aaacba1d013a7096497be5e,accidental,0.53,Blickets
40a1025c21c657e239e07b742eaccea0,accidental,0.72,Daxes
40a1025c21c657e239e07b742eaccea0,accidental,0.54,Blickets
40a1025c21c657e239e07b742eaccea0,accidental,0.78,Feps
daa7a65928de6e3d20c4c50cc4b50eca,pedageneric,1,Daxes
daa7a65928de6e3d20c4c50cc4b50eca,pedageneric,1,Feps
daa7a65928de6e3d20c4c50cc4b50eca,pedageneric,0.9,Blickets
9ac75484de9b25623884cece1ee3604f,accidental,0.67,Blickets
9ac75484de9b25623884cece1ee3604f,accidental,0.77,Daxes
8c7bb985024fdfe0a3fa81fd6cfad502,generic,0.97,Blickets
8c7bb985024fdfe0a3fa81fd6cfad502,generic,1,Feps
8c7bb985024fdfe0a3fa81fd6cfad502,generic,1,Daxes
602f491d5396dce1a7d84b5dfc94055d,generic,1,Feps
602f491d5396dce1a7d84b5dfc94055d,generic,0.97,Blickets
602f491d5396dce1a7d84b5dfc94055d,generic,1,Daxes
9bd9d59f9810fb74fd0b1cc8872a19c2,accidental,0.79,Daxes
9bd9d59f9810fb74fd0b1cc8872a19c2,accidental,0.83,Feps
a54ebfc24a90dd311040571389daf569,pedagogical,0.82,Blickets
a54ebfc24a90dd311040571389daf569,pedagogical,0.87,Daxes
a54ebfc24a90dd311040571389daf569,pedagogical,0.88,Feps
fea359892f0449b8d1f32dfbd8132e35,accidental,0.88,Daxes
fea359892f0449b8d1f32dfbd8132e35,accidental,0.88,Blickets
fea359892f0449b8d1f32dfbd8132e35,accidental,0.9,Feps
5e6c0f0c44fa7136b3a5de90a95cb301,pedageneric,1,Daxes
5e6c0f0c44fa7136b3a5de90a95cb301,pedageneric,1,Feps
5e6c0f0c44fa7136b3a5de90a95cb301,pedageneric,0.78,Blickets
2a3a774bbe86a83be07c2ce6ecf01c9b,pedagogical,0.95,Daxes
2a3a774bbe86a83be07c2ce6ecf01c9b,pedagogical,0.59,Blickets
2a3a774bbe86a83be07c2ce6ecf01c9b,pedagogical,0.49,Feps
de28801c8cfb5ea2f861bad0ac08aed3,accidental,0.64,Feps
de28801c8cfb5ea2f861bad0ac08aed3,accidental,0.97,Daxes
de28801c8cfb5ea2f861bad0ac08aed3,accidental,1,Blickets
559b65586c22322619c13d097b3cbcbb,generic,0.77,Daxes
559b65586c22322619c13d097b3cbcbb,generic,0.79,Feps
559b65586c22322619c13d097b3cbcbb,generic,0.88,Blickets
38b7b1df45e0cd1503261ccbc03ce365,pedagogical,0.7,Feps
38b7b1df45e0cd1503261ccbc03ce365,pedagogical,0.59,Daxes
38b7b1df45e0cd1503261ccbc03ce365,pedagogical,0.7,Blickets
df3af676f167171a8a1843af689c870f,accidental,0.72,Feps
4fd614c681a64981f1091dd6f090456e,pedageneric,0.99,Daxes
4fd614c681a64981f1091dd6f090456e,pedageneric,1,Feps
4fd614c681a64981f1091dd6f090456e,pedageneric,1,Blickets
6a78c282b57531cd41edd82d0b7b22f9,pedageneric,1,Blickets
6a78c282b57531cd41edd82d0b7b22f9,pedageneric,1,Feps
6a78c282b57531cd41edd82d0b7b22f9,pedageneric,1,Daxes
0f55db7f304a563535c35b8fafcb8870,accidental,0.45,Feps
0f55db7f304a563535c35b8fafcb8870,accidental,0.92,Daxes
0f55db7f304a563535c35b8fafcb8870,accidental,0.78,Blickets
eac605a670b8d8beb74503980aea1f55,generic,0.75,Blickets
eac605a670b8d8beb74503980aea1f55,generic,0.93,Daxes
eac605a670b8d8beb74503980aea1f55,generic,0.76,Feps
f2484e331c36f6b40d1eeb5c5ed9b3ec,accidental,0.56,Feps
f2484e331c36f6b40d1eeb5c5ed9b3ec,accidental,0.87,Blickets
f2484e331c36f6b40d1eeb5c5ed9b3ec,accidental,0.31,Daxes
da523dbce9613e781a284f101c2c7b85,accidental,0.88,Daxes
da523dbce9613e781a284f101c2c7b85,accidental,0.74,Blickets
da523dbce9613e781a284f101c2c7b85,accidental,0.18,Feps
1cef02fd0b84c505b54f5fe4b15f00e6,accidental,0.49,Daxes
1cef02fd0b84c505b54f5fe4b15f00e6,accidental,1,Blickets
1cef02fd0b84c505b54f5fe4b15f00e6,accidental,0.21,Feps
602f491d5396dce1a7d84b5dfc94055d,generic,0.87,Feps
602f491d5396dce1a7d84b5dfc94055d,generic,0.96,Blickets
602f491d5396dce1a7d84b5dfc94055d,generic,1,Daxes
bd831598eb47f8c9c47d08452e24fbc1,accidental,0.64,Daxes
bd831598eb47f8c9c47d08452e24fbc1,accidental,0.25,Feps
bd831598eb47f8c9c47d08452e24fbc1,accidental,0.21,Blickets
de5cb29f97fcb80bfd845738c13dcd63,pedageneric,1,Blickets
de5cb29f97fcb80bfd845738c13dcd63,pedageneric,1,Feps
de5cb29f97fcb80bfd845738c13dcd63,pedageneric,1,Daxes
7302c29a77948e5557b5116eca1ece03,accidental,0.8,Feps
7302c29a77948e5557b5116eca1ece03,accidental,0.73,Daxes
db2f6f880872c07adfb868d5db09ce83,accidental,0.97,Blickets
db2f6f880872c07adfb868d5db09ce83,accidental,0.13,Feps
db2f6f880872c07adfb868d5db09ce83,accidental,0.11,Daxes
1f28a7cf89714d261c716240ba471f48,pedageneric,0.98,Feps
1f28a7cf89714d261c716240ba471f48,pedageneric,0.64,Daxes
1f28a7cf89714d261c716240ba471f48,pedageneric,0.68,Blickets
958c72cda1702610f9e4d4aa88b5573b,pedagogical,0.75,Daxes
958c72cda1702610f9e4d4aa88b5573b,pedagogical,0.83,Feps
958c72cda1702610f9e4d4aa88b5573b,pedagogical,0.88,Blickets
8e4078d8d094fbe4ec6651c81e6c829e,accidental,0.97,Daxes
8e4078d8d094fbe4ec6651c81e6c829e,accidental,0.05,Feps
8e4078d8d094fbe4ec6651c81e6c829e,accidental,0.98,Blickets
4b3987ccdee3c03c48b5e1418bccab7c,accidental,0.3,Daxes
30a504c37d88aee38188ee6a53d5bbae,pedagogical,0.85,Blickets
30a504c37d88aee38188ee6a53d5bbae,pedagogical,0.83,Feps
30a504c37d88aee38188ee6a53d5bbae,pedagogical,0.89,Daxes
9fa1f5ebf624047ab47dd525cd827ec5,accidental,0.72,Daxes
9fa1f5ebf624047ab47dd525cd827ec5,accidental,0.75,Feps
9fa1f5ebf624047ab47dd525cd827ec5,accidental,0.98,Blickets
2c423fc090f0d8a2b9d8fdd92f1ae72f,pedageneric,0.84,Feps
2c423fc090f0d8a2b9d8fdd92f1ae72f,pedageneric,0.88,Daxes
2c423fc090f0d8a2b9d8fdd92f1ae72f,pedageneric,0.89,Blickets
a22f12750983b92b938458c831b8a36a,accidental,0.83,Feps
a22f12750983b92b938458c831b8a36a,accidental,1,Daxes
a22f12750983b92b938458c831b8a36a,accidental,1,Blickets
94f51f8c910ad3a0da8ccc831ccfb871,pedagogical,0.71,Feps
94f51f8c910ad3a0da8ccc831ccfb871,pedagogical,0.93,Daxes
94f51f8c910ad3a0da8ccc831ccfb871,pedagogical,0.86,Blickets
5a2f14bce7a159ebdb60261c9a553958,accidental,0.51,Daxes
5a2f14bce7a159ebdb60261c9a553958,accidental,0.46,Feps
5a2f14bce7a159ebdb60261c9a553958,accidental,0.44,Blickets
5f296272c5c656bcef382862b7713655,generic,1,Feps
5f296272c5c656bcef382862b7713655,generic,1,Daxes
5f296272c5c656bcef382862b7713655,generic,1,Blickets
ee904eb91c10f7b74c18595115fc2c84,pedageneric,0.95,Daxes
ee904eb91c10f7b74c18595115fc2c84,pedageneric,0.96,Blickets
ee904eb91c10f7b74c18595115fc2c84,pedageneric,0.95,Feps
e95c1074a1ba9a3aeeb86bfdc05b02ce,accidental,0.84,Feps
e95c1074a1ba9a3aeeb86bfdc05b02ce,accidental,0.8,Blickets
e95c1074a1ba9a3aeeb86bfdc05b02ce,accidental,0.52,Daxes
6ff4fde7dfa981e348521fbaaef27ff3,pedagogical,0.51,Feps
6ff4fde7dfa981e348521fbaaef27ff3,pedagogical,0.77,Daxes
6ff4fde7dfa981e348521fbaaef27ff3,pedagogical,0.49,Blickets
89cb85a4d901a652cbba9f5ac1fee0bf,accidental,0.95,Blickets
89cb85a4d901a652cbba9f5ac1fee0bf,accidental,1,Feps
89cb85a4d901a652cbba9f5ac1fee0bf,accidental,0.73,Daxes
0d00290f86c1fdd44430baab44cdf892,pedageneric,0.92,Blickets
0d00290f86c1fdd44430baab44cdf892,pedageneric,0.94,Daxes
0d00290f86c1fdd44430baab44cdf892,pedageneric,1,Feps
8aff4aaf68a53b60e8de5c1cd53fa41b,accidental,0.72,Blickets
8aff4aaf68a53b60e8de5c1cd53fa41b,accidental,0.24,Daxes
8aff4aaf68a53b60e8de5c1cd53fa41b,accidental,0.16,Feps
d2acd70dd344fc1289722083cfcda7e0,generic,0.8,Feps
d2acd70dd344fc1289722083cfcda7e0,generic,0.62,Blickets
d2acd70dd344fc1289722083cfcda7e0,generic,0.7,Daxes
9295889a4c2642d5ff952a7b9a89ada3,generic,0.83,Daxes
9295889a4c2642d5ff952a7b9a89ada3,generic,0.84,Feps
9295889a4c2642d5ff952a7b9a89ada3,generic,0.87,Blickets
15e9b1922901abb9965b5ebe49b3c036,accidental,0.49,Blickets
15e9b1922901abb9965b5ebe49b3c036,accidental,0.75,Feps
15e9b1922901abb9965b5ebe49b3c036,accidental,0.87,Daxes
3b22946080646d3e0ee3a19ae30a5b15,pedagogical,0.51,Daxes
3b22946080646d3e0ee3a19ae30a5b15,pedagogical,0.5,Feps
3b22946080646d3e0ee3a19ae30a5b15,pedagogical,0.5,Blickets
41882932fec2097e62db148cd3c1b455,pedageneric,0.72,Blickets
41882932fec2097e62db148cd3c1b455,pedageneric,0.61,Daxes
9c0696f8a30375dec907d03d42d93b32,accidental,0.99,Daxes
9c0696f8a30375dec907d03d42d93b32,accidental,0.5,Feps
9c0696f8a30375dec907d03d42d93b32,accidental,1,Blickets
2b1dd1f62decbaa6cfa967ae9652a41d,pedagogical,0.49,Daxes
2b1dd1f62decbaa6cfa967ae9652a41d,pedagogical,0.49,Feps
2b1dd1f62decbaa6cfa967ae9652a41d,pedagogical,0.5,Blickets
4773b36ce15837b35122da528a27623d,generic,0.98,Blickets
4773b36ce15837b35122da528a27623d,generic,0.98,Feps
4773b36ce15837b35122da528a27623d,generic,1,Daxes
6118989e529970e361937c2b93ec220c,pedagogical,0.65,Feps
6118989e529970e361937c2b93ec220c,pedagogical,0.72,Daxes
6118989e529970e361937c2b93ec220c,pedagogical,0.63,Blickets
24f7f707f133624d3330d15271721c9a,accidental,0.62,Blickets
24f7f707f133624d3330d15271721c9a,accidental,0.51,Daxes
24f7f707f133624d3330d15271721c9a,accidental,0.6,Feps
5242d32c761368de529bf1c5d56b4ec0,accidental,0.96,Feps
5242d32c761368de529bf1c5d56b4ec0,accidental,1,Daxes
5242d32c761368de529bf1c5d56b4ec0,accidental,1,Blickets
562344ce16c0170e4e9db40d33bb7e95,accidental,1,Daxes
562344ce16c0170e4e9db40d33bb7e95,accidental,1,Feps
562344ce16c0170e4e9db40d33bb7e95,accidental,1,Blickets
9bcc91a51a105669cd40d31b6fc408d2,accidental,0.81,Blickets
9bcc91a51a105669cd40d31b6fc408d2,accidental,0.4,Feps
9bcc91a51a105669cd40d31b6fc408d2,accidental,0.62,Daxes
cc7feb4f440963cc7ab3d7dad1507169,accidental,0.94,Feps
cc7feb4f440963cc7ab3d7dad1507169,accidental,0.85,Blickets
cc7feb4f440963cc7ab3d7dad1507169,accidental,0.91,Daxes
4fa7b93051b85bf482e370990b370f60,accidental,0.53,Daxes
